CustomerID,Recency,Frequency,MonetaryValue,R_Score,F_Score,M_Score,RFM_Score_Total,RFM_Segment
12808,58,5,906.1,3,3,3,333,03 - Loyal Customers
12809,199,3,1755.94,2,2,3,223,06 - Others / Need Attention
12810,556,2,534.99,1,2,2,122,04 - At Risk
12811,282,5,1033.9,2,3,3,233,03 - Loyal Customers
12812,66,1,229.64000000000001,3,1,1,311,06 - Others / Need Attention
12813,523,3,1687.8,1,2,3,123,06 - Others / Need Attention
12814,123,1,125.92,2,1,1,211,04 - At Risk
12815,169,2,1063.46,2,2,3,223,06 - Others / Need Attention
12816,117,2,572.2,3,2,2,322,06 - Others / Need Attention
12817,303,3,690.98,2,2,2,222,04 - At Risk
12818,283,1,1542.08,2,1,3,213,06 - Others / Need Attention
12819,480,1,540.52,1,1,2,112,04 - At Risk
12820,25,11,2689.52,4,4,4,444,01 - Champions
12821,236,2,220.8,2,2,1,221,04 - At Risk
12822,92,2,948.88,3,2,3,323,06 - Others / Need Attention
12823,96,18,6501.5,3,4,4,344,03 - Loyal Customers
12824,81,1,397.12,3,1,2,312,06 - Others / Need Attention
12825,543,2,518.63,1,2,2,122,04 - At Risk
12826,24,12,2955.75,4,4,4,444,01 - Champions
12827,27,3,430.15,4,2,2,422,06 - Others / Need Attention
12828,24,6,1018.71,4,3,3,433,02 - Potential Loyalists
12829,358,3,385.3,2,2,2,222,04 - At Risk
12830,59,6,6814.64,3,3,4,334,03 - Loyal Customers
12831,284,3,451.11,2,2,2,222,04 - At Risk
12832,54,2,383.03000000000003,3,2,2,322,06 - Others / Need Attention
12833,167,1,417.38,2,1,2,212,04 - At Risk
12834,304,1,312.38,2,1,1,211,04 - At Risk
12835,449,41,6043.31,1,4,4,144,06 - Others / Need Attention
12836,81,15,6585.62,3,4,4,344,03 - Loyal Customers
12837,195,2,688.41,2,2,2,222,04 - At Risk
12838,55,10,3398.48,3,4,4,344,03 - Loyal Customers
12839,24,26,10071.73,4,4,4,444,01 - Champions
12840,165,7,4041.9700000000003,2,3,4,234,03 - Loyal Customers
12841,26,40,7540.68,4,4,4,444,01 - Champions
12842,92,4,1917.99,3,3,3,333,03 - Loyal Customers
12843,87,30,6588.41,3,4,4,344,03 - Loyal Customers
12844,51,4,648.6,3,3,2,332,06 - Others / Need Attention
12845,289,4,354.09000000000003,2,3,2,232,06 - Others / Need Attention
12846,704,1,15.58,1,1,1,111,04 - At Risk
12847,44,2,1636.8999999999999,4,2,3,423,06 - Others / Need Attention
12848,697,1,208.0,1,1,1,111,04 - At Risk
12849,53,6,3090.56,3,3,4,334,03 - Loyal Customers
12850,467,1,330.0,1,1,1,111,04 - At Risk
12851,118,2,284.13,2,2,1,221,04 - At Risk
12852,316,1,311.55,2,1,1,211,04 - At Risk
12853,156,11,3907.5,2,4,4,244,03 - Loyal Customers
12854,100,7,2994.02,3,3,4,334,03 - Loyal Customers
12855,394,4,650.94,2,3,2,232,06 - Others / Need Attention
12856,29,6,2179.93,4,3,3,433,02 - Potential Loyalists
12857,232,6,3688.0,2,3,4,234,03 - Loyal Customers
12858,405,1,177.92,1,1,1,111,04 - At Risk
12859,480,1,575.1,1,1,2,112,04 - At Risk
12860,715,1,55.47,1,1,1,111,04 - At Risk
12861,641,1,68.25,1,1,1,111,04 - At Risk
12862,447,2,1008.32,1,2,3,123,06 - Others / Need Attention
12863,74,6,2792.55,3,3,4,334,03 - Loyal Customers
12864,160,2,299.57,2,2,1,221,04 - At Risk
12865,48,4,3323.4700000000003,3,3,4,334,03 - Loyal Customers
12866,305,3,1227.35,2,2,3,223,06 - Others / Need Attention
12867,48,13,7913.29,3,4,4,344,03 - Loyal Customers
12868,207,8,2247.06,2,4,3,243,03 - Loyal Customers
12869,703,1,337.66999999999996,1,1,1,111,04 - At Risk
12870,397,3,1676.95,2,2,3,223,06 - Others / Need Attention
12871,106,3,744.02,3,2,2,322,06 - Others / Need Attention
12872,348,12,3685.4900000000002,2,4,4,244,03 - Loyal Customers
12873,304,3,2027.3,2,2,3,223,06 - Others / Need Attention
12874,407,2,948.42,1,2,3,123,06 - Others / Need Attention
12875,165,5,1356.9900000000002,2,3,3,233,03 - Loyal Customers
12876,79,4,4081.79,3,3,4,334,03 - Loyal Customers
12877,25,20,2955.17,4,4,4,444,01 - Champions
12878,258,2,854.99,2,2,2,222,04 - At Risk
12879,66,3,573.22,3,2,2,322,06 - Others / Need Attention
12880,403,2,640.13,1,2,2,122,04 - At Risk
12881,297,1,298.0,2,1,1,211,04 - At Risk
12882,31,2,1463.04,4,2,3,423,06 - Others / Need Attention
12883,46,4,703.47,4,3,2,432,06 - Others / Need Attention
12884,110,1,309.05,3,1,1,311,06 - Others / Need Attention
12885,85,3,1175.22,3,2,3,323,06 - Others / Need Attention
12886,89,2,1378.4,3,2,3,323,06 - Others / Need Attention
12887,405,1,222.4,1,1,1,111,04 - At Risk
12888,236,2,354.12,2,2,2,222,04 - At Risk
12889,403,4,385.46000000000004,1,3,2,132,06 - Others / Need Attention
12890,46,2,717.27,4,2,2,422,06 - Others / Need Attention
12891,207,11,840.5,2,4,2,242,06 - Others / Need Attention
12892,418,1,263.38,1,1,1,111,04 - At Risk
12893,52,1,188.14,3,1,1,311,06 - Others / Need Attention
12894,597,1,157.35,1,1,1,111,04 - At Risk
12895,64,2,372.8,3,2,2,322,06 - Others / Need Attention
12897,226,4,514.25,2,3,2,232,06 - Others / Need Attention
12898,485,2,310.96,1,2,1,121,04 - At Risk
12899,435,1,366.4,1,1,2,112,04 - At Risk
12900,444,1,340.33000000000004,1,1,1,111,04 - At Risk
12901,30,28,17654.54,4,4,4,444,01 - Champions
12902,286,1,138.68,2,1,1,211,04 - At Risk
12903,450,1,833.5300000000001,1,1,2,112,04 - At Risk
12904,40,2,509.58,4,2,2,422,06 - Others / Need Attention
12905,598,2,1018.42,1,2,3,123,06 - Others / Need Attention
12906,33,5,2919.81,4,3,4,434,02 - Potential Loyalists
12907,417,2,508.91,1,2,2,122,04 - At Risk
12908,198,5,1776.0,2,3,3,233,03 - Loyal Customers
12909,61,8,3103.19,3,4,4,344,03 - Loyal Customers
12910,45,13,5796.52,4,4,4,444,01 - Champions
12911,573,1,1680.47,1,1,3,113,06 - Others / Need Attention
12912,24,5,1662.3,4,3,3,433,02 - Potential Loyalists
12913,26,13,6700.86,4,4,4,444,01 - Champions
12914,422,1,223.98,1,1,1,111,04 - At Risk
12915,170,4,1174.75,2,3,3,233,03 - Loyal Customers
12916,160,7,4654.02,2,3,4,234,03 - Loyal Customers
12917,150,6,4359.2,2,3,4,234,03 - Loyal Customers
12918,648,1,10953.5,1,1,4,114,06 - Others / Need Attention
12919,30,6,1335.19,4,3,3,433,02 - Potential Loyalists
12920,39,4,488.09000000000003,4,3,2,432,06 - Others / Need Attention
12921,31,74,35921.04,4,4,4,444,01 - Champions
12922,183,1,405.38,2,1,2,212,04 - At Risk
12923,86,3,789.87,3,2,2,322,06 - Others / Need Attention
12924,110,12,2469.4,3,4,4,344,03 - Loyal Customers
12925,26,3,729.33,4,2,2,422,06 - Others / Need Attention
12926,433,4,1548.46,1,3,3,133,06 - Others / Need Attention
12927,416,1,197.31,1,1,1,111,04 - At Risk
12928,57,12,4304.89,3,4,4,344,03 - Loyal Customers
12929,333,1,117.85,2,1,1,211,04 - At Risk
12930,100,2,415.8,3,2,2,322,06 - Others / Need Attention
12931,43,57,92347.34,4,4,4,444,01 - Champions
12932,561,8,1698.56,1,4,3,143,06 - Others / Need Attention
12933,46,8,1687.03,4,4,3,443,02 - Potential Loyalists
12934,758,1,181.65,1,1,1,111,04 - At Risk
12935,24,15,4243.86,4,4,4,444,01 - Champions
12936,39,4,1063.9,4,3,3,433,02 - Potential Loyalists
12937,37,9,3097.61,4,4,4,444,01 - Champions
12938,47,1,114.14,4,1,1,411,06 - Others / Need Attention
12939,86,20,25264.8,3,4,4,344,03 - Loyal Customers
12940,76,2,913.54,3,2,3,323,06 - Others / Need Attention
12941,746,1,377.49,1,1,2,112,04 - At Risk
12942,153,3,942.65,2,2,3,223,06 - Others / Need Attention
12943,580,2,496.5,1,2,2,122,04 - At Risk
12944,57,2,604.51,3,2,2,322,06 - Others / Need Attention
12945,310,2,900.11,2,2,3,223,06 - Others / Need Attention
12946,458,1,324.45,1,1,1,111,04 - At Risk
12947,165,6,1908.03,2,3,3,233,03 - Loyal Customers
12948,38,9,2317.43,4,4,4,444,01 - Champions
12949,52,22,15526.7,3,4,4,344,03 - Loyal Customers
12950,24,3,1843.0,4,2,3,423,06 - Others / Need Attention
12951,30,15,3213.7200000000003,4,4,4,444,01 - Champions
12952,27,4,1387.79,4,3,3,433,02 - Potential Loyalists
12953,31,2,828.8100000000001,4,2,2,422,06 - Others / Need Attention
12954,660,1,162.45,1,1,1,111,04 - At Risk
12955,23,11,4757.16,4,4,4,444,01 - Champions
12956,328,4,521.89,2,3,2,232,06 - Others / Need Attention
12957,31,13,8706.97,4,4,4,444,01 - Champions
12958,422,2,539.49,1,2,2,122,04 - At Risk
12959,506,1,150.95,1,1,1,111,04 - At Risk
12960,435,4,1322.0700000000002,1,3,3,133,06 - Others / Need Attention
12961,401,1,211.99,2,1,1,211,04 - At Risk
12962,29,2,266.39,4,2,1,421,06 - Others / Need Attention
12963,30,12,3601.59,4,4,4,444,01 - Champions
12964,459,1,132.24,1,1,1,111,04 - At Risk
12965,111,1,771.91,3,1,2,312,06 - Others / Need Attention
12966,31,1,160.18,4,1,1,411,06 - Others / Need Attention
12967,380,3,4306.92,2,2,4,224,06 - Others / Need Attention
12968,134,1,135.95,2,1,1,211,04 - At Risk
12969,624,1,122.45,1,1,1,111,04 - At Risk
12970,29,10,1524.97,4,4,3,443,02 - Potential Loyalists
12971,25,116,15972.79,4,4,4,444,01 - Champions
12972,435,4,1161.2,1,3,3,133,06 - Others / Need Attention
12973,435,1,385.55,1,1,2,112,04 - At Risk
12974,219,2,408.95,2,2,2,222,04 - At Risk
12975,458,6,2100.09,1,3,3,133,06 - Others / Need Attention
12976,233,8,3156.38,2,4,4,244,03 - Loyal Customers
12977,178,4,517.63,2,3,2,232,06 - Others / Need Attention
12978,407,5,2502.82,1,3,4,134,06 - Others / Need Attention
12979,751,1,517.7,1,1,2,112,04 - At Risk
12980,179,21,16245.78,2,4,4,244,03 - Loyal Customers
12981,51,2,372.21999999999997,3,2,2,322,06 - Others / Need Attention
12982,264,8,2744.81,2,4,4,244,03 - Loyal Customers
12983,620,1,490.08,1,1,2,112,04 - At Risk
12984,40,1,97.5,4,1,1,411,06 - Others / Need Attention
12985,22,2,1239.38,4,2,3,423,06 - Others / Need Attention
12986,450,10,2729.84,1,4,4,144,06 - Others / Need Attention
12987,95,5,1312.21,3,3,3,333,03 - Loyal Customers
12988,314,1,535.32,2,1,2,212,04 - At Risk
12989,25,33,13551.75,4,4,4,444,01 - Champions
12990,53,7,955.5,3,3,3,333,03 - Loyal Customers
12991,45,3,764.82,4,2,2,422,06 - Others / Need Attention
12992,747,1,93.35,1,1,1,111,04 - At Risk
12993,45,8,1259.63,4,4,3,443,02 - Potential Loyalists
12994,26,3,974.42,4,2,3,423,06 - Others / Need Attention
12995,107,1,211.32,3,1,1,311,06 - Others / Need Attention
12996,397,1,355.5,2,1,2,212,04 - At Risk
12997,44,8,2110.91,4,4,3,443,02 - Potential Loyalists
12998,514,3,920.08,1,2,3,123,06 - Others / Need Attention
12999,218,3,455.88,2,2,2,222,04 - At Risk
13000,128,4,1032.5,2,3,3,233,03 - Loyal Customers
13001,26,33,24172.100000000002,4,4,4,444,01 - Champions
13002,340,3,414.13,2,2,2,222,04 - At Risk
13003,127,3,149.05,2,2,1,221,04 - At Risk
13004,33,36,11650.85,4,4,4,444,01 - Champions
13005,195,4,999.68,2,3,3,233,03 - Loyal Customers
13006,78,1,81.57,3,1,1,311,06 - Others / Need Attention
13007,601,1,175.25,1,1,1,111,04 - At Risk
13008,345,3,612.13,2,2,2,222,04 - At Risk
13009,694,1,234.0,1,1,1,111,04 - At Risk
13010,396,2,330.12,2,2,1,221,04 - At Risk
13011,394,1,101.10000000000001,2,1,1,211,04 - At Risk
13012,31,11,2972.83,4,4,4,444,01 - Champions
13013,23,29,12625.77,4,4,4,444,01 - Champions
13014,32,11,5381.08,4,4,4,444,01 - Champions
13015,75,11,6586.42,3,4,4,344,03 - Loyal Customers
13016,95,3,789.89,3,2,2,322,06 - Others / Need Attention
13017,29,1,204.0,4,1,1,411,06 - Others / Need Attention
13018,38,35,9763.16,4,4,4,444,01 - Champions
13019,401,6,1229.95,2,3,3,233,03 - Loyal Customers
13020,584,2,618.96,1,2,2,122,04 - At Risk
13021,26,17,4887.24,4,4,4,444,01 - Champions
13022,451,1,65.3,1,1,1,111,04 - At Risk
13023,86,3,1449.03,3,2,3,323,06 - Others / Need Attention
13024,492,2,555.87,1,2,2,122,04 - At Risk
13025,753,1,323.39,1,1,1,111,04 - At Risk
13026,23,9,1733.08,4,4,3,443,02 - Potential Loyalists
13027,135,19,17335.2,2,4,4,244,03 - Loyal Customers
13028,44,2,661.3199999999999,4,2,2,422,06 - Others / Need Attention
13029,52,5,1927.3,3,3,3,333,03 - Loyal Customers
13030,33,2,1227.22,4,2,3,423,06 - Others / Need Attention
13031,429,5,3419.27,1,3,4,134,06 - Others / Need Attention
13032,74,9,2843.55,3,4,4,344,03 - Loyal Customers
13033,379,2,220.55,2,2,1,221,04 - At Risk
13034,76,3,922.68,3,2,3,323,06 - Others / Need Attention
13035,95,3,1364.2,3,2,3,323,06 - Others / Need Attention
13036,706,1,307.1,1,1,1,111,04 - At Risk
13037,160,12,3914.9500000000003,2,4,4,244,03 - Loyal Customers
13038,102,3,908.46,3,2,3,323,06 - Others / Need Attention
13039,606,4,1010.73,1,3,3,133,06 - Others / Need Attention
13040,30,2,676.99,4,2,2,422,06 - Others / Need Attention
13041,472,4,799.13,1,3,2,132,06 - Others / Need Attention
13042,620,3,1556.54,1,2,3,123,06 - Others / Need Attention
13043,295,1,516.42,2,1,2,212,04 - At Risk
13044,313,11,4853.9,2,4,4,244,03 - Loyal Customers
13045,121,3,808.9200000000001,2,2,2,222,04 - At Risk
13046,52,3,949.25,3,2,3,323,06 - Others / Need Attention
13047,53,24,8795.16,3,4,4,344,03 - Loyal Customers
13048,36,9,4084.21,4,4,4,444,01 - Champions
13049,86,4,1408.24,3,3,3,333,03 - Loyal Customers
13050,36,35,12344.53,4,4,4,444,01 - Champions
13051,600,2,155.8,1,2,1,121,04 - At Risk
13052,234,7,3168.53,2,3,4,234,03 - Loyal Customers
13053,643,1,127.65,1,1,1,111,04 - At Risk
13055,100,4,2321.11,3,3,4,334,03 - Loyal Customers
13056,573,1,209.48,1,1,1,111,04 - At Risk
13057,552,3,722.09,1,2,2,122,04 - At Risk
13058,46,3,271.40000000000003,4,2,1,421,06 - Others / Need Attention
13059,271,10,2303.17,2,4,3,243,03 - Loyal Customers
13060,275,1,307.53000000000003,2,1,1,211,04 - At Risk
13061,94,1,248.61,3,1,1,311,06 - Others / Need Attention
13062,213,1,346.98,2,1,1,211,04 - At Risk
13063,502,1,188.4,1,1,1,111,04 - At Risk
13064,34,6,1680.74,4,3,3,433,02 - Potential Loyalists
13065,395,5,1260.91,2,3,3,233,03 - Loyal Customers
13066,46,2,470.8,4,2,2,422,06 - Others / Need Attention
13067,104,3,508.51,3,2,2,322,06 - Others / Need Attention
13068,32,2,344.0,4,2,1,421,06 - Others / Need Attention
13069,22,38,9683.13,4,4,4,444,01 - Champions
13070,214,4,751.7,2,3,2,232,06 - Others / Need Attention
13071,634,1,129.22,1,1,1,111,04 - At Risk
13072,288,1,177.15,2,1,1,211,04 - At Risk
13073,433,2,418.08,1,2,2,122,04 - At Risk
13074,533,4,1378.74,1,3,3,133,06 - Others / Need Attention
13075,151,1,919.61,2,1,3,213,06 - Others / Need Attention
13076,479,1,135.4,1,1,1,111,04 - At Risk
13077,23,11,3064.67,4,4,4,444,01 - Champions
13078,25,57,29532.45,4,4,4,444,01 - Champions
13079,26,6,419.18,4,3,2,432,06 - Others / Need Attention
13080,201,4,280.73,2,3,1,231,06 - Others / Need Attention
13081,33,28,59205.15,4,4,4,444,01 - Champions
13082,148,21,7335.75,2,4,4,244,03 - Loyal Customers
13083,26,3,395.43,4,2,2,422,06 - Others / Need Attention
13084,513,1,122.39999999999999,1,1,1,111,04 - At Risk
13085,179,8,2433.28,2,4,4,244,03 - Loyal Customers
13086,404,1,439.33000000000004,1,1,2,112,04 - At Risk
13087,748,1,313.64,1,1,1,111,04 - At Risk
13088,439,1,236.11,1,1,1,111,04 - At Risk
13089,24,203,116737.86,4,4,4,444,01 - Champions
13090,30,24,14103.09,4,4,4,444,01 - Champions
13091,50,3,2321.82,3,2,4,324,06 - Others / Need Attention
13092,92,12,2140.28,3,4,3,343,03 - Loyal Customers
13093,297,55,54943.65,2,4,4,244,03 - Loyal Customers
13094,43,13,2433.1200000000003,4,4,4,444,01 - Champions
13095,92,1,74.39999999999999,3,1,1,311,06 - Others / Need Attention
13096,416,1,419.7000000000001,1,1,2,112,04 - At Risk
13097,54,28,13389.22,3,4,4,344,03 - Loyal Customers
13098,23,28,28882.44,4,4,4,444,01 - Champions
13099,121,1,207.36,2,1,1,211,04 - At Risk
13101,256,4,695.4,2,3,2,232,06 - Others / Need Attention
13102,23,37,11696.92,4,4,4,444,01 - Champions
13103,61,3,709.64,3,2,2,322,06 - Others / Need Attention
13104,25,9,1709.1,4,4,3,443,02 - Potential Loyalists
13105,458,1,72.0,1,1,1,111,04 - At Risk
13106,155,2,603.46,2,2,2,222,04 - At Risk
13107,66,9,5253.07,3,4,4,344,03 - Loyal Customers
13108,394,2,1098.52,2,2,3,223,06 - Others / Need Attention
13109,81,3,1134.03,3,2,3,323,06 - Others / Need Attention
13110,53,12,2957.4700000000003,3,4,4,344,03 - Loyal Customers
13111,740,1,321.88000000000005,1,1,1,111,04 - At Risk
13112,563,1,20.599999999999998,1,1,1,111,04 - At Risk
13113,22,37,18625.73,4,4,4,444,01 - Champions
13114,752,1,234.38,1,1,1,111,04 - At Risk
13115,33,10,5494.7,4,4,4,444,01 - Champions
13116,160,1,501.14,2,1,2,212,04 - At Risk
13117,43,18,2643.81,4,4,4,444,01 - Champions
13118,41,9,2415.41,4,4,4,444,01 - Champions
13119,690,1,134.9,1,1,1,111,04 - At Risk
13120,260,1,30.6,2,1,1,211,04 - At Risk
13121,291,1,283.73,2,1,1,211,04 - At Risk
13122,116,2,922.39,3,2,3,323,06 - Others / Need Attention
13123,494,2,506.75,1,2,2,122,04 - At Risk
13124,111,4,4782.45,3,3,4,334,03 - Loyal Customers
13125,545,1,158.57,1,1,1,111,04 - At Risk
13126,26,13,3998.25,4,4,4,444,01 - Champions
13127,99,1,259.17,3,1,1,311,06 - Others / Need Attention
13128,653,1,263.5,1,1,1,111,04 - At Risk
13129,474,2,233.25,1,2,1,121,04 - At Risk
13130,116,1,64.0,3,1,1,311,06 - Others / Need Attention
13131,45,7,3313.77,4,3,4,434,02 - Potential Loyalists
13132,283,1,77.3,2,1,1,211,04 - At Risk
13133,295,3,200.45,2,2,1,221,04 - At Risk
13134,107,6,2475.23,3,3,4,334,03 - Loyal Customers
13135,218,2,3371.45,2,2,4,224,06 - Others / Need Attention
13136,78,13,6274.56,3,4,4,344,03 - Loyal Customers
13137,32,16,7712.7,4,4,4,444,01 - Champions
13138,44,7,1467.24,4,3,3,433,02 - Potential Loyalists
13139,38,8,8202.98,4,4,4,444,01 - Champions
13140,130,5,1215.68,2,3,3,233,03 - Loyal Customers
13141,106,17,7668.58,3,4,4,344,03 - Loyal Customers
13142,41,1,307.09000000000003,4,1,1,411,06 - Others / Need Attention
13143,606,1,405.1,1,1,2,112,04 - At Risk
13144,354,2,135.35,2,2,1,221,04 - At Risk
13145,61,7,1423.52,3,3,3,333,03 - Loyal Customers
13146,48,1,228.91,3,1,1,311,06 - Others / Need Attention
13147,32,4,712.8,4,3,2,432,06 - Others / Need Attention
13148,51,26,8621.81,3,4,4,344,03 - Loyal Customers
13149,36,4,1676.06,4,3,3,433,02 - Potential Loyalists
13150,506,3,449.96999999999997,1,2,2,122,04 - At Risk
13151,317,3,2580.7400000000002,2,2,4,224,06 - Others / Need Attention
13152,439,7,2146.38,1,3,3,133,06 - Others / Need Attention
13153,27,1,486.22,4,1,2,412,06 - Others / Need Attention
13154,421,3,1624.84,1,2,3,123,06 - Others / Need Attention
13155,55,6,1750.18,3,3,3,333,03 - Loyal Customers
13156,407,3,1586.54,1,2,3,123,06 - Others / Need Attention
13157,71,9,5687.36,3,4,4,344,03 - Loyal Customers
13158,116,5,1508.18,3,3,3,333,03 - Loyal Customers
13159,30,4,1437.85,4,3,3,433,02 - Potential Loyalists
13160,44,1,91.8,4,1,1,411,06 - Others / Need Attention
13161,335,2,478.88,2,2,2,222,04 - At Risk
13162,144,16,9275.49,2,4,4,244,03 - Loyal Customers
13163,632,1,17.65,1,1,1,111,04 - At Risk
13164,591,2,372.2,1,2,2,122,04 - At Risk
13165,68,3,1451.1599999999999,3,2,3,323,06 - Others / Need Attention
13166,305,2,884.18,2,2,2,222,04 - At Risk
13167,40,5,1125.15,4,3,3,433,02 - Potential Loyalists
13168,58,5,1875.31,3,3,3,333,03 - Loyal Customers
13169,85,3,840.08,3,2,2,322,06 - Others / Need Attention
13170,48,1,116.00999999999999,3,1,1,311,06 - Others / Need Attention
13171,43,3,468.41,4,2,2,422,06 - Others / Need Attention
13172,422,1,69.6,1,1,1,111,04 - At Risk
13173,26,11,2639.35,4,4,4,444,01 - Champions
13174,38,12,9494.84,4,4,4,444,01 - Champions
13175,604,2,831.45,1,2,2,122,04 - At Risk
13176,68,1,492.84,3,1,2,312,06 - Others / Need Attention
13177,86,2,512.2,3,2,2,322,06 - Others / Need Attention
13178,48,21,14059.19,3,4,4,344,03 - Loyal Customers
13179,640,1,572.3100000000001,1,1,2,112,04 - At Risk
13180,629,1,86.10000000000001,1,1,1,111,04 - At Risk
13181,403,1,359.69,1,1,2,112,04 - At Risk
13182,67,1,121.18,3,1,1,311,06 - Others / Need Attention
13183,29,15,7036.18,4,4,4,444,01 - Champions
13184,36,10,1701.29,4,4,3,443,02 - Potential Loyalists
13185,289,1,71.4,2,1,1,211,04 - At Risk
13186,61,3,1575.89,3,2,3,323,06 - Others / Need Attention
13187,359,4,367.01,2,3,2,232,06 - Others / Need Attention
13188,33,1,114.6,4,1,1,411,06 - Others / Need Attention
13189,40,2,260.68,4,2,1,421,06 - Others / Need Attention
13190,566,3,570.66,1,2,2,122,04 - At Risk
13191,680,1,164.69,1,1,1,111,04 - At Risk
13192,117,6,2558.58,3,3,4,334,03 - Loyal Customers
13193,83,1,117.88,3,1,1,311,06 - Others / Need Attention
13194,157,2,472.78,2,2,2,222,04 - At Risk
13195,436,1,172.38,1,1,1,111,04 - At Risk
13196,33,7,3068.84,4,3,4,434,02 - Potential Loyalists
13197,631,1,373.01000000000005,1,1,2,112,04 - At Risk
13198,32,8,4974.2300000000005,4,4,4,444,01 - Champions
13199,25,67,16432.89,4,4,4,444,01 - Champions
13200,41,4,870.09,4,3,2,432,06 - Others / Need Attention
13201,524,4,1240.61,1,3,3,133,06 - Others / Need Attention
13202,416,7,1580.3,1,3,3,133,06 - Others / Need Attention
13203,31,10,2648.25,4,4,4,444,01 - Champions
13204,753,1,966.6600000000001,1,1,3,113,06 - Others / Need Attention
13205,465,1,2803.2,1,1,4,114,06 - Others / Need Attention
13206,422,13,8377.32,1,4,4,144,06 - Others / Need Attention
13207,37,4,535.86,4,3,2,432,06 - Others / Need Attention
13208,80,9,1988.5,3,4,3,343,03 - Loyal Customers
13209,52,13,8509.51,3,4,4,344,03 - Loyal Customers
13210,115,1,353.48,3,1,2,312,06 - Others / Need Attention
13211,32,10,2729.32,4,4,4,444,01 - Champions
13212,41,3,788.08,4,2,2,422,06 - Others / Need Attention
13213,78,11,3851.52,3,4,4,344,03 - Loyal Customers
13214,439,7,3264.23,1,3,4,134,06 - Others / Need Attention
13215,424,1,81.6,1,1,1,111,04 - At Risk
13216,289,1,333.74,2,1,1,211,04 - At Risk
13217,144,4,666.48,2,3,2,232,06 - Others / Need Attention
13218,149,1,62.64,2,1,1,211,04 - At Risk
13219,640,1,76.23,1,1,1,111,04 - At Risk
13220,100,5,1336.0900000000001,3,3,3,333,03 - Loyal Customers
13221,262,2,847.41,2,2,2,222,04 - At Risk
13222,599,1,88.5,1,1,1,111,04 - At Risk
13223,222,6,969.12,2,3,3,233,03 - Loyal Customers
13224,82,2,2155.95,3,2,3,323,06 - Others / Need Attention
13225,25,16,16260.07,4,4,4,444,01 - Champions
